season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club
2026,CAR,RB,RB,25.0,ACT,Jonathon Brooks,Jonathon,Brooks,2003-07-21,72,207,Texas,00-0039344,4678008,5c842941-844b-4f6a-bce4-26b377146674,40926,17747,144721,BrooJo02,24944,11583,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jah18lvdpgwurx7dgys4",BRO131669,57167,32004252-4f13-1669-de2f-e975d31892d1,2024.0,2024.0,CAR
2026,SF,DB,CB,0.0,ACT,Renardo Green,Renardo,Green,2000-11-09,72,186,Florida State,00-0039345,4427325,2b93704f-fab1-40b3-b13e-07d85303bb25,,17981,99773,GreeRe00,25192,11697,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/reoqk5hmsjugiaed55fk",GRE331722,57185,32004752-4533-1722-8b86-264d60ec9241,2024.0,2024.0,SF
2026,LAC,LB,LB,25.0,ACT,Junior Colson,Junior,Colson,2002-12-06,75,247,Michigan,00-0039346,4431212,9ceab470-1739-49d7-b605-f3906a63f7c7,,17675,124827,ColsJu00,24966,11701,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b8ti4igzxg4cwjc2aidt",COL777167,57190,3200434f-4c77-7167-54da-69a456b0b2a5,2024.0,2024.0,LAC
2026,CAR,LB,LB,32.0,ACT,Trevin Wallace,Trevin,Wallace,2003-02-22,73,244,Kentucky,00-0039347,4683815,578f063e-30e5-4a2c-b3cc-09aaaf3d0a7c,,17872,146747,WallTr00,24929,11724,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m4dt3rza3lvzhhxsag4u",WAL505176,57193,32005741-4c50-5176-62e5-ca60fedbd783,2024.0,2024.0,CAR
2026,DAL,OL,G,56.0,ACT,Cooper Beebe,Cooper,Beebe,2001-05-19,76,335,Kansas State,00-0039348,,,,,,,,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yiwgl1ijhwrkaz881r9r",BEE069507,57194,32004245-4506-9507-693b-97777d082707,2024.0,2024.0,DAL
2026,LV,OL,OT,71.0,ACT,DJ Glaze,Delmar,Glaze,2002-08-04,76,331,Maryland,00-0039349,,,,,,,,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yj1mdamgenemfg28e4b9",GLA761060,57198,3200474c-4176-1060-bf39-44d4e2f381d5,2024.0,2024.0,LV
2026,CLE,OL,G,70.0,ACT,Zak Zinter,Zak,Zinter,2001-04-17,78,310,Michigan,00-0039350,,,,,,,,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/oazl3mefjy66qacgf5ry",ZIN615024,57206,32005a49-4e61-5024-6aa5-537c5960518b,2024.0,2024.0,CLE
2026,SF,OL,OT,77.0,ACT,Dominick Puni,Dominick,Puni,2000-02-24,77,313,Kansas; Central Missouri,00-0039351,,,,,,,,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ig3zuxuiem0nqnrytcls",PUN141154,57207,32005055-4e14-1154-d73c-5f4c0140ba47,2024.0,2024.0,SF
2026,DAL,LB,LB,35.0,ACT,Marist Liufau,Marist,Liufau,2001-02-09,74,239,Notre Dame,00-0039352,4427816,4fe58953-14da-43d0-8394-e960d0d47c46,,17769,102789,LiufMa00,25245,11720,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/voinp0fsdncarxwbgrii",LIU098197,57208,32004c49-5509-8197-2b25-ee72cdcbe615,2024.0,2024.0,DAL
2026,JAX,DB,CB,4.0,ACT,Jarrian Jones,Jarrian,Jones,2001-05-08,71,190,Florida State; Mississippi State,00-0039353,4426448,fc21a61f-75aa-4398-973f-7ff1058e6a9e,,17778,97486,JoneJa14,25172,11725,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/h7p71pyzltv3nco6ktkj",JON448826,57217,32004a4f-4e44-8826-e4d7-e987c028e182,2024.0,2024.0,JAX
2026,CIN,DL,DT,91.0,ACT,McKinnley Jackson,McKinnley,Jackson,2001-12-26,74,330,Texas A&M,00-0039354,4692680,00b1481f-e562-4727-9e2b-9ab3293f2748,,17780,124324,JackMc00,25167,11713,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qqi681wzmujua627n1db",JAC405131,57218,32004a41-4340-5131-b946-3fc29091199f,2024.0,2024.0,CIN
2026,WAS,WR,WR,11.0,ACT,Luke McCaffrey,Luke,McCaffrey,2001-04-02,74,195,Rice; Nebraska,00-0039355,4426948,5cfd82f8-9e73-48d7-914e-9051ff52d67d,40964,17820,101634,McCaLu00,24987,11650,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/iqzscuxu9lxjfhoyxsjg",MCC038410,57221,32004d43-4303-8410-9d97-2a58353f495e,2024.0,2024.0,WAS
2026,CAR,TE,TE,0.0,ACT,Ja'Tavion Sanders,Ja'Tavion,Sanders,2003-03-27,76,252,Texas,00-0039356,4431588,ffd2ff3f-4b56-4232-be8e-bf163c29f406,40995,17748,144717,SandJa01,24947,11600,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/le2akm1cbou170ioctxl",SAN343203,57222,32005341-4e34-3203-cb70-91304b1c422f,2024.0,2024.0,CAR
2026,LV,DB,CB,25.0,ACT,Decamerion Richardson,Decamerion,Richardson,2001-03-16,74,192,Mississippi State,00-0039357,4605498,9c6fe5a6-5553-4803-bc7a-93d095029a7d,,17983,124183,RichDe01,25151,11738,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l2jarpo9v1hfsmcoqoeb",RIC408250,57233,32005249-4340-8250-3778-69b4e192c874,2024.0,2024.0,LV
2026,PIT,OL,G,66.0,ACT,Mason McCormick,Mason,McCormick,2000-05-25,77,315,South Dakota State,00-0039358,,,,,,,,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yp0vhffpxs7w9efy8nvh",MCC592977,57240,32004d43-4359-2977-3526-8911bdf90b01,2024.0,2024.0,PIT
2026,HOU,TE,TE,8.0,ACT,Cade Stover,Cade,Stover,2000-06-12,76,251,Ohio State,00-0039359,4426496,559d5222-0403-4a14-94c7-c7bd5072c939,40987,17794,101486,StovCa00,24986,11599,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ltjwprbwuy9dtyz1dg7y",STO763332,57244,32005354-4f76-3332-ef91-581e774c28f8,2024.0,2024.0,HOU
2026,SF,DB,SAF,6.0,ACT,Malik Mustapha,Malik,Mustapha,2002-06-25,70,206,Wake Forest,00-0039360,4696211,b9500cb3-e259-4d5e-a75c-66b2611c0454,,17808,142358,MustMa00,25163,11731,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/de6mruukp9ydyppi9ah6",MUS701799,57245,32004d55-5370-1799-842f-a0b30531265e,2024.0,2024.0,SF
2026,TB,RB,RB,7.0,ACT,Bucky Irving,Mar'Keise,Irving,2002-08-19,70,194,Oregon; Minnesota,00-0039361,4596448,c5249c6f-bd1b-4352-8228-de2bd499ca0d,40993,17784,144970,IrviBu00,24967,11584,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hmgpumoxwhvrrkcjuuuw",IRV731762,57246,32004952-5673-1762-cc21-a0207d2553dd,2024.0,2024.0,TB
2026,DET,OL,OL,59.0,ACT,Giovanni Manu,Giovanni,Manu,2001-01-26,79,350,University of British Columbia,00-0039362,,,,,,,,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ezxkwp5rtphn8k9rli7u",MAN729913,57247,32004d41-4e72-9913-1845-a0102a94d150,2024.0,2024.0,DET
2026,SF,RB,RB,31.0,ACT,Isaac Guerendo,Isaac,Guerendo,2000-06-28,72,221,Louisville; Wisconsin,00-0039363,4372561,eac64b21-6e9e-447a-bf18-8a00b5c12871,40998,17947,83806,GuerIs00,25063,11651,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lr1qp5tsa5xshzt02urm",GUE547677,57250,32004755-4554-7677-8f5d-c4e05fdb16a1,2024.0,2024.0,SF
2026,DET,RB,RB,33.0,ACT,Sione Vaki,Sione,Vaki,2001-07-30,71,216,Utah,00-0039364,4912274,f5e0334b-b5f1-422f-a437-199c36cc108d,41006,17760,158505,VakiSi00,24930,11729,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jfy4vewdyadb6n1xj2ao",VAK189231,57253,32005641-4b18-9231-3607-fdeb41216406,2024.0,2024.0,DET
2026,SF,WR,WR,19.0,ACT,Jacob Cowing,Jacob,Cowing,2001-02-04,69,170,Arizona; Texas-El Paso,00-0039365,4575665,9c145f4f-c9b1-4c2c-b011-8dc40167d0f1,40996,17008,100894,CowiJa00,24981,11616,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nkyvxf2mewlwkozdszcg",COW532087,57256,3200434f-5753-2087-d639-9da7fffb6b08,2024.0,2024.0,SF
2026,LAC,DB,CB,29.0,ACT,Tarheeb Still,Tarheeb,Still,2002-06-09,73,196,Maryland,00-0039366,4432571,a28d9b86-30ec-40be-98bc-48089b23ba9c,,17936,129537,StilTa00,25139,11779,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/omjsmxcvxrgmkboiauhi",STI398856,57258,32005354-4939-8856-98dc-496341ae3506,2024.0,2024.0,LAC
2026,HOU,LB,LB,,RES,Xavier Thomas,Xavier,Thomas,1999-12-20,74,250,Clemson,00-0039367,4360304,086c1e2b-7551-4b55-9de5-1e98083c54ac,,17959,76807,ThomXa01,25272,11767,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/s2vfncfgbd15gufixlqf",THO410701,57259,32005448-4f41-0701-7963-119e70113d58,2024.0,2024.0,ARI
2026,WAS,LB,LB,58.0,ACT,Jordan Magee,Jordan,Magee,2001-03-24,75,226,Temple,00-0039368,4568617,0df0a32a-00df-40be-b8c8-774d923957c0,,17882,98155,MageJo00,25244,11778,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ixr3jyd3kfvwqa5qrawh",MAG257251,57260,32004d41-4725-7251-3489-58ff471fb4f6,2024.0,2024.0,WAS
2026,LAC,DB,CB,20.0,ACT,Cam Hart,Cameron,Hart,2000-12-05,74,207,Notre Dame,00-0039369,4427404,78778a0e-d4a1-4a31-9e72-6d226733ba9d,,17843,102955,HartCa00,25298,11749,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/noczkerfdcdkwl2copl0",HAR659973,57261,32004841-5265-9973-d355-d2471cc5453a,2024.0,2024.0,LAC
2026,ATL,LB,LB,40.0,ACT,JD Bertrand,JD,Bertrand,2000-05-05,73,230,Notre Dame,00-0039370,4428872,fdb957eb-4146-4453-a6df-f65ca7bc1bb6,,17810,102787,BertJD00,25264,11770,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aiooxohsxjemnkgprgqi",BER779588,57264,32004245-5277-9588-a05e-61bef361ec9c,2024.0,2024.0,ATL
2026,DEN,DB,CB,31.0,ACT,Kris Abrams-Draine,Kris,Abrams-Draine,2001-10-04,71,178,Missouri,00-0039371,4429193,f66366c2-7849-4c96-86d3-19882a7a27b7,,17828,124194,AbraKr00,25229,11765,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/q96h765zxponbrs6cnon",ABR462444,57266,32004142-5246-2444-8520-7fc5f4ad93f6,2024.0,2024.0,DEN
2026,NYJ,DB,DB,2.0,ACT,Jarvis Brownlee Jr.,Jarvis,Brownlee,2001-07-13,70,194,Louisville; Florida,00-0039372,4426817,ea3e1da8-9bae-43cc-9538-513976e968e5,,17994,99734,BrowJa09,25217,11766,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/u9vm18mpoxmzhukikjy2",BRO827589,57267,32004252-4f82-7589-c891-677a468d7ffd,2024.0,2024.0,TEN
2026,NO,RB,RB,30.0,ACT,Audric Estimé,Audric,Estime,2003-09-06,71,227,Notre Dame,00-0039373,4569682,3b86dd7c-0b21-448d-a662-5675e87fd0da,41019,17788,147476,EstiAu00,24971,11579,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lcoend1mysjfhl8f4rrt",EST610772,57268,32004553-5461-0772-74c0-fa722e2922d5,2024.0,2024.0,DEN
2026,LV,LB,LB,44.0,ACT,Tommy Eichenberg,Tommy,Eichenberg,2001-01-11,74,233,Ohio State,00-0039374,4429560,9473b5d1-4889-465a-aeb1-6115d9d9386f,,17825,101488,EichTo00,25253,11761,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nzujkx5ycu6leuz2ctie",EIC311468,57269,32004549-4331-1468-1cf8-577bffa54426,2024.0,2024.0,LV
2026,CIN,DB,CB,28.0,ACT,Josh Newton,Josh,Newton,2000-09-14,71,190,TCU; Louisiana-Monroe,00-0039375,4365319,9ed5ed68-dd6c-4ac4-8fb7-9f0be37c51b7,,17744,84268,NewtJo00,25023,11764,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/imssw1izljtqvd1j1nbp",NEW717321,57270,32004e45-5771-7321-9075-dad471752a62,2024.0,2024.0,CIN
2026,NO,QB,QB,2.0,ACT,Spencer Rattler,Spencer,Rattler,2000-09-28,72,211,South Carolina; Oklahoma,00-0039376,4426339,e0eecf78-86b2-4ee8-8ac9-d7713a138765,41043,17782,97408,RattSp00,23186,11562,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uridusydmg6brwrmpmq6",RAT689214,57271,32005241-5468-9214-c9ac-83458db99cd0,2024.0,2024.0,NO
2026,IND,LB,LB,57.0,ACT,Jaylon Carlies,Jaylon,Carlies,2001-09-13,75,227,Missouri,00-0039377,4601021,dd21aafb-0647-4b85-aa55-603fb75a859f,,18006,124196,CarlJa01,25214,11777,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/evxurqzj007jgszo4zxz",CAR106062,57272,32004341-5210-6062-3aab-32ba6d133ec9,2024.0,2024.0,IND
2026,CLE,WR,WR,80.0,ACT,Jamari Thrash,Jamari,Thrash,2000-12-19,72,190,Louisville; Georgia State,00-0039379,4428678,1472d4aa-ffbf-4683-aa91-86bc4795b34e,41016,17686,97399,ThraJa01,24984,11633,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/byihyhwwpltzyetas85a",THR048621,57277,32005448-5204-8621-fa03-7d39e65c246b,2024.0,2024.0,CLE
2026,CAR,DB,CB,26.0,ACT,Chau Smith-Wade,Chau,Smith-Wade,2002-09-17,71,176,Washington State,00-0039380,4697636,6fccf852-00cf-4c11-b856-8e4d56acc646,,17877,131956,SmitCh05,25140,11771,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zaw1uynft16o6ltvxjpf",SMI830146,57278,3200534d-4983-0146-6f7f-a3a4b4341521,2024.0,2024.0,CAR
2026,CHI,LB,LB,43.0,ACT,Dominique Hampton,Dominique,Hampton,2000-07-25,75,220,Washington,00-0039381,4361094,d83c6686-ffd6-41cd-a2ca-9583a0470769,,17998,83452,HampDo00,25187,11750,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tcxzdfx8ra5fdotljqtz",HAM712740,57282,32004841-4d71-2740-14ec-b1d54a4522d1,2024.0,2024.0,WAS
2026,AZ,OL,OT,75.0,ACT,Christian Jones,Christian,Jones,2000-05-12,77,320,Texas,00-0039382,,,,,,,,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ng0yp2qqasthmwcyomzn",JON162388,57283,32004a4f-4e16-2388-f691-24ec23907fd5,2024.0,2024.0,ARI
2026,GB,DB,CB,38.0,ACT,Jaylin Simpson,Jaylin,Simpson,2000-05-17,72,179,Auburn,00-0039383,4567225,6cc15491-4e42-45c2-9c14-8448bc9f8993,,17841,98876,SimpJa00,25145,11775,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nthmqimxeoowstxlj2b6",SIM531085,57285,32005349-4d53-1085-74f4-ae14d47edaa2,2024.0,2024.0,IND
2026,NYG,RB,RB,29.0,ACT,Tyrone Tracy Jr.,Tyrone,Tracy,1999-11-23,71,210,Purdue; Iowa,00-0039384,4360516,fc6c7973-79a9-4974-855e-bc13400fe641,41048,17967,84226,TracTy00,25092,11655,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/b9nje50lohbprf06xoom",TRA116277,57287,32005452-4111-6277-e892-3ab02612e4c2,2024.0,2024.0,NYG
2026,NO,WR,WR,16.0,ACT,Bub Means,Jerrod,Means,2001-01-10,74,215,Pittsburgh; Louisiana Tech,00-0039386,4427985,ef0feb13-57b8-474c-a723-cf03f57a321a,41045,17942,98847,MeanBu00,25133,11748,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ombzgoqppbhusiwikupj",MEA763692,57291,32004d45-4176-3692-2c8e-4fc9349f4cc7,2024.0,2024.0,NO
2026,DAL,DB,DB,21.0,ACT,Caelen Carson,Caelen,Carson,2002-03-03,72,195,Wake Forest,00-0039387,4431006,6393b3f5-c426-4895-81d2-b96e0320c450,,17759,123377,CarsCa01,25213,11769,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fh2ndkpodlxgqtvlnrz4",CAR566002,57295,32004341-5256-6002-2166-6c9236e01968,2024.0,2024.0,DAL
2026,NO,LB,LB,53.0,ACT,Jaylan Ford,Jaylan,Ford,2001-11-28,74,240,Texas,00-0039388,4566088,3982da83-370d-40e1-9aa7-632d60db4c4c,,17864,123114,FordJa02,25252,11747,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/qns0y4mrxe7icohn5ewg",FOR229985,57296,3200464f-5222-9985-c677-cbfd5c113949,2024.0,2024.0,NO
2026,PIT,DL,DT,91.0,ACT,Logan Lee,Logan,Lee,2000-06-12,77,286,Iowa,00-0039389,4569474,3132d9fc-95bc-43a9-8449-df3c74d872e8,,17935,101416,LeexLo00,25197,11811,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uqzerr2nojwkwimbldeq",LEE445336,57298,32004c45-4544-5336-bd48-d3ab1770b89f,2024.0,2024.0,PIT
2026,NE,DB,CB,27.0,ACT,Marcellas Dial Jr.,Marcellas,Dial,2000-12-06,72,190,South Carolina; Georgia Military,00-0039390,4875079,2c5c81d9-07bd-40a7-8052-8c2fa1203834,,17984,146902,DialMa00,25203,11809,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f7gahvkgajai22d7ndqh",DIA317841,57300,32004449-4131-7841-1bda-d307ef045f93,2024.0,2024.0,NE
2026,LAC,RB,RB,28.0,ACT,Kimani Vidal,Kimani,Vidal,2001-08-28,68,215,Troy,00-0039391,4430968,ed923635-f021-4b76-9dbb-9f1901eeaab9,41052,17821,123727,VidaKi00,25079,11647,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/huwihtava8gkxzb4cxb8",VID103821,57301,32005649-4410-3821-f78f-4dbf76ad9374,2024.0,2024.0,LAC
2026,HOU,WR,WR,,ACT,Jha'Quan Jackson,Jha'Quan,Jackson,2000-05-15,69,188,Tulane,00-0039392,4427575,bcb054df-47e9-411c-8c9d-eef1a9a25487,41065,17972,101135,JackJh00,25132,11808,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f4oqjj2aez3lnnt2wego",JAC241006,57302,32004a41-4324-1006-280b-0745621b4191,2024.0,2024.0,TEN
2026,ATL,WR,WR,82.0,ACT,Casey Washington,Casey,Washington,2001-03-06,72,205,Illinois,00-0039394,4428796,98b9b952-b31f-47c4-9fac-9d7516af34df,41074,18044,101710,WashCa01,25304,11806,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wkoysykj4htld4yajljn",WAS075963,57307,32005741-5307-5963-c06b-78584533e0b2,2024.0,2024.0,ATL
2026,HOU,LB,LB,56.0,ACT,Jamal Hill,Jamal,Hill,2001-04-01,72,226,Oregon,00-0039395,4427479,8ff249ba-9bd7-4faa-8e21-cfefabb561bb,,18059,100609,HillJa02,25337,11805,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bgdos2dbar8m6nvgsnjd",HIL346674,57308,32004849-4c34-6674-5c5a-e534e25143dd,2024.0,2024.0,HOU
2026,DET,DL,DT,94.0,ACT,Mekhi Wingo,Mekhi,Wingo,2003-04-17,72,288,LSU; Missouri,00-0039396,4586333,f6f39738-d9ec-45bb-8d6c-e64dfccdf3e4,,17750,128050,WingMe00,24925,11804,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ckvl3i75w2bockcqkaxs",WIN280067,57309,32005749-4e28-0067-e05b-a095c9de34df,2024.0,2024.0,DET
2026,AZ,WR,WR,83.0,ACT,Tejhaun Palmer,Tejhaun,Palmer,2000-05-19,74,210,UAB,00-0039397,4875912,99345c7e-a544-477c-8b57-a4a2b8bcce27,41079,18073,145443,PalmTe00,25338,11802,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ngj0tmtegnrjbz5qcbql",PAL661865,57311,32005041-4c66-1865-8429-a408d8e352f7,2024.0,2024.0,ARI
2026,DAL,QB,QB,10.0,ACT,Joe Milton III,Joe,Milton,2000-03-06,77,246,Tennessee; Michigan,00-0039398,4360698,74043480-24ef-4c26-99d4-18f43d5b41d3,41060,17830,82151,MiltJo00,25025,11557,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tsj9lobse1gxzanf39dt",MIL818788,57313,32004d49-4c81-8788-f5e1-fe90adee6d31,2024.0,2024.0,NE
2026,BUF,DL,DT,93.0,ACT,Zion Logue,Zion,Logue,2001-07-13,78,325,Georgia,00-0039400,4427826,17805ded-83cc-49b2-95f1-855841dcede5,,17949,98944,LoguZi00,25200,11798,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hjvgh6qokifb6ebk8y96",LOG824407,57317,32004c4f-4782-4407-9200-767622ed6c1a,2024.0,2024.0,ATL
2026,NO,DL,DT,97.0,ACT,Khristian Boyd,Khristian,Boyd,2000-02-23,74,320,Northern Iowa,00-0039401,4384595,538b5b00-3ad4-45c2-8d97-26f8c57ba1ed,,18055,88444,BoydKh00,25335,11796,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fkztmzly7yp8zquuz1yc",BOY229168,57319,3200424f-5922-9168-a020-723f63af0ce6,2024.0,2024.0,NO
2026,GB,DL,DT,63.0,ACT,Jaden Crumedy,Jaden,Crumedy,2000-07-30,76,301,Mississippi State,00-0039402,4362910,ab636859-ef8d-443e-b2db-b555b21705c8,,17885,83508,CrumJa00,25231,11795,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xmbnm0swk4oqrrnslrn5",CRU236813,57320,32004352-5523-6813-a20b-aee47516f2d9,2024.0,2024.0,CAR
2026,MIN,K,K,16.0,ACT,Will Reichard,Will,Reichard,2001-01-09,73,190,Alabama,00-0039404,4567104,6f667582-b880-4c41-a105-59c347a36c0d,41093,17922,98965,ReicWi00,25113,11792,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/r1g0mqxqc23tmqmgdbwm",REI037913,57323,32005245-4903-7913-8590-ea14fc89ba01,2024.0,2024.0,MIN
2026,HOU,RB,RB,25.0,ACT,Jawhar Jordan,Jawhar,Jordan,1999-08-18,70,186,Louisville; Syracuse,00-0039405,4429939,d3ddb80f-6f08-4594-be42-4c2f0716f4ef,41064,17916,99595,JordJa00,24991,11588,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/kyopmcyi4hzko3cxiaxy",JOR314292,57325,32004a4f-5231-4292-d469-14bbab1f8a0b,2024.0,2024.0,HOU
2026,CLE,LB,LB,40.0,ACT,Nathaniel Watson,Nathaniel,Watson,2000-09-01,72,233,Mississippi State,00-0039406,4362895,7de6f8cd-e4bc-4a0e-b339-12990b4b7c57,,17898,81317,WatsNa00,25232,11790,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/imp6cipge01zacx6g4tr",WAT471746,57326,32005741-5447-1746-3779-3f5198d4afe6,2024.0,2024.0,CLE
2026,LV,RB,RB,23.0,ACT,Dylan Laube,Dylan,Laube,1999-12-14,69,204,New Hampshire,00-0039407,4366963,de5b56bd-33f0-48bc-b1e3-9523bd6bba64,41054,17818,88664,LaubDy00,25054,11574,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lpizdza73bgksstymv5t",LAU037491,57328,32004c41-5503-7491-8712-116c9eaabb71,2024.0,2024.0,LV
2026,DET,OL,G,73.0,ACT,Christian Mahogany,Christian,Mahogany,2000-10-11,75,327,Boston College,00-0039408,,,,,,,,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lsxh6dh5fkomkwvfjlwi",MAH399714,57330,32004d41-4839-9714-9758-c27ab0db5eac,2024.0,2024.0,DET
2026,JAX,K,K,39.0,ACT,Cam Little,Cam,Little,2003-08-17,73,172,Arkansas,00-0039409,4686361,42d90cdf-5494-4576-bc1e-4b5d3de99f5f,41062,17926,146646,LittCa00,24960,11786,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/pfdod5cds77uznkotipk",LIT228870,57332,32004c49-5422-8870-662a-03e5e5f1c33d,2024.0,2024.0,JAX
2026,DAL,WR,WR,19.0,ACT,Ryan Flournoy,Ryan,Flournoy,1999-10-27,73,200,Southeast Missouri State; Iowa Western CC,00-0039410,5083754,ebf6bc25-5e74-4588-86d6-5dadba3f9bcd,41087,17974,159617,FlouRy00,25124,11783,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tqwq3cgpqu7j9hzoyicx",FLO245061,57336,3200464c-4f24-5061-41f9-621c1f481420,2024.0,2024.0,DAL
2026,TB,OL,G,79.0,ACT,Elijah Klein,Elijah,Klein,2000-04-08,76,319,Texas-El Paso,00-0039411,,,,,,,,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/icvvhledvoxc3b4exs0f",KLE242574,57340,32004b4c-4524-2574-48bd-f4613730d626,2024.0,2024.0,TB
2026,WAS,LB,LB,90.0,ACT,Javontae Jean-Baptiste,Javontae,Jean-Baptiste,2000-05-16,76,260,Notre Dame; Ohio State,00-0039412,4361357,5e6813f4-d436-45d2-a30e-f32a1e1b989c,,17953,83514,JeanJa00,25169,11816,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cgw1mirojztblwmhsz45",JEA410228,57342,32004a45-4141-0228-15c7-489c4c7a1eeb,2024.0,2024.0,WAS
2026,CIN,DB,SAF,33.0,ACT,Daijahn Anthony,Daijahn,Anthony,2000-09-09,72,200,Mississippi; Liberty,00-0039414,4874448,709bd5ab-4e34-49fa-9203-f4dacfb5e226,,17997,147537,AnthDa00,25225,11831,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wjjlh3vbqicqopz3qda7",ANT111455,57344,3200414e-5411-1455-6660-1276cba54e95,2024.0,2024.0,CIN
2026,GB,WR,WR,,ACT,Brenden Rice,Brenden,Rice,2002-03-18,75,210,USC; Colorado,00-0039415,4686781,5c33558d-02fb-4c99-88d3-37083472c19f,41098,17756,131692,RiceBr00,25101,11621,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/upu2vor6vg1wma5jpfqi",RIC069213,57345,32005249-4306-9213-8165-9126cfdc9e89,2024.0,2024.0,LAC
