season,team,position,depth_chart_position,jersey_number,status,full_name,first_name,last_name,birth_date,height,weight,college,gsis_id,espn_id,sportradar_id,yahoo_id,rotowire_id,pff_id,pfr_id,fantasy_data_id,sleeper_id,years_exp,headshot_url,esb_id,gsis_it_id,smart_id,entry_year,rookie_year,draft_club
2026,CIN,DB,SAF,,ACT,Russ Yeast,Craig,Yeast,1999-05-08,70,195,Kansas State,00-0037844,4240071.0,76ba8d1b-2bf2-4fa0-82aa-29a2a488cbae,34209.0,16295.0,55629.0,YeasRu00,23598.0,8510.0,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ocmzjjmepmzbrxfegfaj",YEA525112,54718.0,32005945-4152-5112-3001-0e8ff46b01f3,2022.0,2022.0,LA
2026,LA,OL,OT,61.0,ACT,A.J. Arcuri,A.J.,Arcuri,1997-08-13,79,308,Michigan State,00-0037845,,,,,,,,,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gziofcy3o1epv9spjapl",ARC716900,54726.0,32004152-4371-6900-5185-8cdd66b2ad11,2022.0,2022.0,LA
2026,TB,DB,CB,,ACT,Damarion Williams,Damarion,Williams,1998-07-15,70,183,Houston,00-0037984,4567480.0,0fbbe897-2980-4c6e-b8a4-59b43f81f605,34097.0,16160.0,100904.0,WillDa15,23564.0,8361.0,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mfeu7klqfh5ximkpkf1f",WIL464456,54606.0,32005749-4c46-4456-6514-9bad7b078f8d,2022.0,2022.0,BAL
2026,BAL,DB,SAF,14.0,ACT,Kyle Hamilton,Kyle,Hamilton,2001-03-16,76,218,Notre Dame,00-0038038,4575517.0,c4172123-905a-4f80-8418-1469b9b10a4f,33969.0,15808.0,102684.0,HamiKy00,23263.0,8339.0,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/chrrlhiriydmjomv3s2f",HAM246970,54479.0,32004841-4d24-6970-5c23-1fbf7506b4a0,2022.0,2022.0,BAL
2026,SF,DB,CB,,ACT,Jack Jones,Jack,Jones,1997-12-20,71,175,Arizona State,00-0038039,4035686.0,c816f5e3-7abe-4fc5-b6e0-4151017210b0,34077.0,15809.0,29050.0,JoneJa10,23558.0,8261.0,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/du4dbnopryqdeffnwcwh",JON403934,54586.0,32004a4f-4e40-3934-31a5-290d0def1a4b,2022.0,2022.0,NE
2026,LV,RB,RB,3.0,UFA,Zamir White,Zamir,White,1999-09-18,71,227,Georgia,00-0038040,4361777.0,440d7750-672e-4293-8eb0-89b241a498eb,34078.0,15852.0,83665.0,WhitZa01,22539.0,8139.0,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/jzthyqk2ld52f31ka1ir",WHI603663,54587.0,32005748-4960-3663-61e2-3aa5c09bf289,2022.0,2022.0,LV
2026,DAL,TE,TE,87.0,ACT,Jake Ferguson,Jake,Ferguson,1999-01-18,77,244,Wisconsin,00-0038041,4242355.0,f46eab3d-d7dd-4420-b3f9-6da9ac1308ab,34085.0,15947.0,61081.0,FergJa00,23138.0,8110.0,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ebdz1yf8ky2mscdvyv1v",FER146119,54594.0,32004645-5214-6119-2797-33878db83d5a,2022.0,2022.0,DAL
2026,TEN,DB,CB,25.0,ACT,Joshua Williams,Joshua,Williams,1999-10-17,75,193,Fayetteville State University,00-0038043,4917635.0,be77723f-3d5a-47aa-9949-433993879a6f,34091.0,16075.0,156083.0,WillJo03,23426.0,8470.0,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gpyxftvkpvbwrc7srrgt",WIL390045,54600.0,32005749-4c39-0045-26bc-da18b5af59e0,2022.0,2022.0,KC
2026,LAC,TE,TE,,ACT,Charlie Kolar,Charlie,Kolar,1999-02-10,78,265,Iowa State,00-0038046,4241263.0,3c048ac9-2c0f-4bf0-9ddc-ce99c9387ac8,34084.0,15924.0,60917.0,KolaCh00,23135.0,8127.0,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/g75ws8vkqz9cqwifhcy7",KOL030762,54593.0,32004b4f-4c03-0762-5d66-fe5bd3776993,2022.0,2022.0,BAL
2026,GB,WR,WR,23.0,ACT,Skyy Moore,Skyy,Moore,2000-09-10,70,195,Western Michigan,00-0038090,4430191.0,1c8a4510-786c-4bc2-a9e9-e491b688206f,34009.0,16005.0,97116.0,MoorSk01,23168.0,8168.0,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fadcpretmhczwjq8ovae",MOO678505,54519.0,32004d4f-4f67-8505-ee46-18aa406b13ff,2022.0,2022.0,KC
2026,NYG,P,P,,ACT,Jordan Stout,Jordan,Stout,1998-08-04,75,209,Penn State,00-0038094,4260224.0,6b2416e4-510b-4ecb-b1eb-0037863fc315,,15826.0,57649.0,StouJo00,23570.0,8467.0,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ta8m8jfnaotfjnasvy2e",STO727243,54595.0,32005354-4f72-7243-90d9-b44242223591,2022.0,2022.0,BAL
2026,TEN,OL,G,73.0,ACT,Cordell Volson,Cordell,Volson,1998-07-20,78,315,North Dakota State,00-0038095,,,,,,,,,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ez7oydk1ozqz8cw50y91",VOL525986,54601.0,3200564f-4c52-5986-6322-2a4e76aa5d7a,2022.0,2022.0,CIN
2026,NYJ,K,K,,ACT,Cade York,Cade,York,2001-01-27,73,206,LSU,00-0038097,4428963.0,ddb98961-3c13-4f6b-9e9f-3bea91a080e8,34080.0,16227.0,98975.0,YorkCa00,23304.0,8258.0,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/irts9o3l9mzopvyg7c25",YOR189231,54589.0,3200594f-5218-9231-4f07-a8c61570ffb2,2022.0,2022.0,CLE
2026,GB,RB,RB,22.0,ACT,Pierre Strong,Pierre,Strong,1998-12-10,71,207,South Dakota State,00-0038098,4249836.0,8a9a3c7f-57a1-4064-9bda-2c7fad7b5c01,34083.0,16102.0,66619.0,StroPi00,23218.0,8116.0,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/xvsnviejqwulftgrccpb",STR658099,54592.0,32005354-5265-8099-4e5a-fedfdfa80694,2022.0,2022.0,NE
2026,BUF,DL,DT,72.0,ACT,Phidarian Mathis,Phidarian,Mathis,1998-04-26,76,312,Alabama,00-0038099,4241468.0,a1aa3c7c-7043-41a3-a522-a34a8ae3f085,34002.0,16133.0,56504.0,MathPh00,23276.0,8273.0,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sad9ieuv0z3maak06mir",MAT207640,54512.0,32004d41-5420-7640-f14c-a7c721d10460,2022.0,2022.0,WAS
2026,WAS,DB,SAF,35.0,ACT,Percy Butler,Percy,Butler,2000-05-05,72,191,Louisiana-Lafayette,00-0038100,4363097.0,5f70ae1d-2014-4f95-b0f5-26c9d4920ccc,34069.0,16140.0,83271.0,ButlPe00,23549.0,8394.0,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/a91iobuedgc4i8c8jq7j",BUT505144,54578.0,32004255-5450-5144-be69-4944f2b68871,2022.0,2022.0,WAS
2026,CAR,DB,CB,,ACT,Akayleb Evans,Akayleb,Evans,1999-06-22,74,198,Missouri,00-0038101,4244607.0,a320f05a-2635-4170-95e8-1f91cde6e875,34074.0,16155.0,65033.0,EvanAk00,23419.0,8389.0,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/anmntl6frvbrhct3tzn1",EVA006904,54583.0,32004556-4100-6904-e210-44afe72b61e1,2022.0,2022.0,MIN
2026,CAR,QB,QB,,ACT,Kenny Pickett,Kenneth,Pickett,1998-06-06,75,220,Pittsburgh,00-0038102,4240703.0,ef7ae1f1-4ebe-4759-bbb3-32bd177ace08,33975.0,15841.0,60515.0,PickKe00,22501.0,8160.0,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nfdzmyfr8eup5uuojjdw",PIC777233,54485.0,32005049-4377-7233-6101-772adaebe15c,2022.0,2022.0,PIT
2026,LAC,OL,G,,ACT,Cole Strange,Devin,Strange,1998-07-31,77,310,Tennessee-Chattanooga,00-0038103,,,,,,,,,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rnuyg2ipah0b18vkxiqz",STR191447,54494.0,32005354-5219-1447-a46e-56c3beaaebab,2022.0,2022.0,NE
2026,KC,WR,WR,2.0,ACT,Tyquan Thornton,Tyquan,Thornton,2000-08-07,74,185,Baylor,00-0038104,4362921.0,74cda487-2026-42e0-ae32-77f3502cfb11,34005.0,15831.0,78092.0,ThorTy00,23469.0,8188.0,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bjqzuempyiwxe0hl7e5a",THO797153,54515.0,32005448-4f79-7153-e52f-fb28090a0034,2022.0,2022.0,NE
2026,CAR,DB,DB,28.0,UFA,Damarri Mathis,Damarri,Mathis,1999-04-12,71,195,Pittsburgh,00-0038105,4240707.0,10ea3415-e11a-4d5a-8dea-ed10856f015e,34071.0,15956.0,56143.0,MathDa00,23433.0,8386.0,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/cdikr2r1oljvhnzrfr9p",MAT195642,54580.0,32004d41-5419-5642-6636-1e4cc21e742d,2022.0,2022.0,DEN
2026,DEN,DL,DT,96.0,ACT,Eyioma Uwazurike,Eyioma,Uwazurike,1998-05-06,78,320,Iowa State,00-0038106,4066109.0,77af642a-82f9-439c-8413-9221df3ccba6,34072.0,16220.0,45414.0,UwazEy00,23531.0,8347.0,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/tkr7tz1k8al4ddckvjz6",UWA189231,54581.0,32005557-4118-9231-ead9-e9cc16e8088b,2022.0,2022.0,DEN
2026,IND,DL,DE,,ACT,Micheal Clemons,Micheal,Clemons,1997-08-21,77,263,Texas A&M,00-0038107,4240896.0,5c1f81ec-ddb5-4a75-9451-a2933ed5055d,34073.0,16194.0,56872.0,ClemMi03,23393.0,8316.0,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bclys2f80w1v5klsswky",CLE454836,54582.0,3200434c-4545-4836-3238-6d06b8f5a940,2022.0,2022.0,NYJ
2026,NYJ,QB,QB,,ACT,Bailey Zappe,Bailey,Zappe,1999-04-26,73,215,Western Kentucky; Houston Christian University,00-0038108,4250360.0,14926860-abef-45a9-b8f6-e66103ca6029,34093.0,15975.0,60396.0,ZappBa00,23267.0,8157.0,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bdiiarfqwhyvsmmxtvg5",ZAP470663,54602.0,32005a41-5047-0663-6fb0-6258fe542390,2022.0,2022.0,NE
2026,CHI,DB,CB,6.0,ACT,Kyler Gordon,Kyler,Gordon,1999-12-17,71,200,Washington,00-0038111,4361093.0,85ce588a-b747-4307-84ee-f987f3abf456,33994.0,16150.0,83451.0,GordKy00,23554.0,8365.0,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bx1snjc1rdkqpytb6bvu",GOR198616,54504.0,3200474f-5219-8616-e177-4605181465d0,2022.0,2022.0,CHI
2026,PHI,OL,C,51.0,ACT,Cam Jurgens,Cameron,Jurgens,1999-08-21,75,303,Nebraska,00-0038112,,,,,,,,,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/gksconutf766u40keyxr",JUR103822,54516.0,32004a55-5210-3822-9dbb-b91dcd3e365e,2022.0,2022.0,PHI
2026,NYJ,OL,OT,61.0,ACT,Max Mitchell,Max,Mitchell,1999-10-12,78,307,Louisiana-Lafayette,00-0038114,,,,,,,,,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/l1jfqww1t2fkjdjbgmyk",MIT531653,54576.0,32004d49-5453-1653-6099-c800c0271a83,2022.0,2022.0,NYJ
2026,TEN,TE,TE,82.0,ACT,Daniel Bellinger,Daniel,Bellinger,2000-09-22,78,255,San Diego State,00-0038115,4361516.0,42a1c03e-790e-46ba-b0d5-d304e44c02c7,34068.0,16036.0,84041.0,BellDa00,23485.0,8225.0,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hu3gywcwp2rlsefvawh1",BEL680916,54577.0,32004245-4c68-0916-b0c0-d672685a6961,2022.0,2022.0,NYG
2026,PHI,LB,LB,17.0,ACT,Arnold Ebiketie,Arnold,Ebiketie,1999-01-23,75,256,Penn State,00-0038116,4257591.0,e8eb7f50-9331-49d8-a992-4d2804caf4fd,33993.0,15951.0,56862.0,EbikAr00,23386.0,8325.0,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/w5sjq8cj5tdar5ttlll7",EBI415291,54503.0,32004542-4941-5291-2f5f-b9168e0c96c0,2022.0,2022.0,ATL
2026,TEN,WR,WR,4.0,ACT,Wan'Dale Robinson,Wan'Dale,Robinson,2001-01-05,68,185,Kentucky,00-0038117,4569587.0,582dfe0e-98f3-48a5-8a2d-a52baa926b05,33998.0,15838.0,101735.0,RobiWa01,23170.0,8126.0,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/yzcvyhmilvxedfjfjglc",ROB717726,54508.0,3200524f-4271-7726-8cbf-ec8b4c6b1627,2022.0,2022.0,NYG
2026,NYG,OL,G,,ACT,Daniel Faalele,Daniel,Faalele,1999-11-09,80,370,Minnesota,00-0038118,,,,,,,,,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hx7hfkjs2mzqa5sjm9na",FAA285512,54575.0,32004641-4128-5512-32d8-b85043c109b6,2022.0,2022.0,BAL
2026,TEN,DB,CB,18.0,UFA,Jalyn Armour-Davis,Jalyn,Armour-Davis,1999-09-03,73,200,Alabama,00-0038119,4372017.0,9a7ecca5-faf4-468f-93e6-e0357c5854cb,34075.0,16132.0,83120.0,ArmoJa00,23282.0,8276.0,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/stfweqraa3ezp6xtcqut",ARM046414,54584.0,32004152-4d04-6414-93f6-f7dc9dcb5422,2022.0,2022.0,BAL
2026,NYJ,RB,RB,20.0,ACT,Breece Hall,Breece,Hall,2001-05-31,71,217,Iowa State,00-0038120,4427366.0,db1053d7-3343-43a3-9aab-8353f10f1221,33991.0,15810.0,97636.0,HallBr03,22526.0,8155.0,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/m3dviruymtm2wl2zcpmr",HAL189796,54501.0,32004841-4c18-9796-85f0-25933f010ae8,2022.0,2022.0,NYJ
2026,TEN,DB,CB,24.0,ACT,Alontae Taylor,Alontae,Taylor,1998-12-03,73,199,Tennessee,00-0038121,4369835.0,faea26ab-f1a4-4463-adf8-1399aeb1c6b8,34004.0,16061.0,83469.0,TaylAl01,23431.0,8333.0,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/n5x6q4v3rj8lrkiiva0h",TAY007703,54514.0,32005441-5900-7703-7352-ba6d35ffd615,2022.0,2022.0,NO
2026,GB,QB,QB,,UFA,Desmond Ridder,Desmond,Ridder,1999-08-31,75,207,Cincinnati,00-0038122,4239086.0,6bf35760-217c-401d-b80b-2ae7cc5d7564,34030.0,15928.0,55086.0,RiddDe00,22502.0,8159.0,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/rhpusa7pfgd82d9ui6y7",RID080474,54539.0,32005249-4408-0474-6bc7-b6ac95881989,2022.0,2022.0,ATL
2026,NYJ,DB,SAF,,ACT,Dane Belton,Dane,Belton,2000-12-07,73,190,Iowa,00-0038123,4426686.0,08696187-da1c-41d4-b156-9a9f844e4167,34070.0,16019.0,101398.0,BeltDa00,23289.0,8395.0,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dteu26qeqai20d4da21f",BEL779644,54579.0,32004245-4c77-9644-30b4-fa0c97f77e59,2022.0,2022.0,NYG
2026,GB,WR,WR,9.0,ACT,Christian Watson,Christian,Watson,1999-05-12,76,208,North Dakota State,00-0038124,4248528.0,47d97f44-b4aa-46d2-816c-5b5a1fe48d46,33989.0,15946.0,66581.0,WatsCh00,23395.0,8167.0,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/syljognztlbghfeqyqn1",WAT316591,54499.0,32005741-5431-6591-b680-d3a3d3536d62,2022.0,2022.0,GB
2026,DET,DB,CB,,ACT,Roger McCreary,Roger,McCreary,2000-02-10,71,190,Auburn,00-0038125,4371973.0,3ce6c2b1-9b17-4ff2-9787-a248119bc1e0,33990.0,15880.0,83176.0,McCrRo01,23460.0,8303.0,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ntg1yix4ehhorke1zxkb",MCC700734,54500.0,32004d43-4370-0734-eba8-250c4b4f71dd,2022.0,2022.0,TEN
2026,HOU,DL,DE,,ACT,Logan Hall,Logan,Hall,2000-04-22,78,283,Houston,00-0038127,4360189.0,ec558188-4bc5-4e5a-9035-dca1b46a49d4,33988.0,16119.0,76919.0,HallLo00,23383.0,8360.0,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bwkyc5onugo39cqnsa4e",HAL437521,54498.0,32004841-4c43-7521-4ad9-174728809134,2022.0,2022.0,TB
2026,MIA,QB,QB,,ACT,Malik Willis,Malik,Willis,1999-05-25,73,225,Liberty; Auburn,00-0038128,4242512.0,55aefcf9-4dfb-4994-883f-4d537a6f1ddb,34042.0,15872.0,60341.0,WillMa12,23118.0,8161.0,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/hsnetccy7bquili3gcqq",WIL614428,54551.0,32005749-4c61-4428-8345-922a57c28423,2022.0,2022.0,TEN
2026,TB,TE,TE,88.0,ACT,Cade Otton,Cade,Otton,1999-04-15,77,247,Washington,00-0038129,4243331.0,f23517bd-ae85-484a-8ecb-1f7a2d851e48,34062.0,16032.0,61071.0,OttoCa00,23134.0,8111.0,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dlgxvfpnufpnxkvu1ynb",OTT712400,54571.0,32004f54-5471-2400-c87d-346814f25b06,2022.0,2022.0,TB
2026,HOU,OL,G,,UFA,Ed Ingram,Edward,Ingram,1999-02-11,75,307,LSU,00-0038131,,,,,,,,,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zcqlqfil0ci0v8eftkub",ING508806,54524.0,3200494e-4750-8806-aab4-5fcd1d2432de,2022.0,2022.0,MIN
2026,CIN,LB,LB,,ACT,Boye Mafe,Boye,Mafe,1998-11-30,76,261,Minnesota,00-0038133,4240754.0,6f62968f-4241-439f-b5c6-6723920ca5b2,33995.0,16007.0,55220.0,MafeBo00,23381.0,8343.0,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/smudeksouwxr6zynwcws",MAF415291,54505.0,32004d41-4641-5291-9981-cb7520c897a8,2022.0,2022.0,SEA
2026,KC,RB,RB,9.0,ACT,Kenneth Walker III,Kenneth,Walker,2000-10-20,69,211,Michigan State; Wake Forest,00-0038134,4567048.0,22ee9bac-a64c-4d44-94fc-51d775465b3b,33996.0,15909.0,97199.0,WalkKe00,23214.0,8151.0,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/mnzsnemdzbey5hbahdhk",WAL391813,54506.0,32005741-4c39-1813-7d3e-48047712136d,2022.0,2022.0,SEA
2026,PIT,DB,SAF,,ACT,Jaquan Brisker,Jaquan,Brisker,1999-04-20,73,204,Penn State; Lackawanna JC,00-0038135,4570044.0,965096f8-96e9-4998-9681-133174582621,34003.0,15958.0,101665.0,BrisJa01,23416.0,8323.0,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/f21nhdemlyjvrtq9j01z",BRI510710,54513.0,32004252-4951-0710-8404-b0ee093c3ade,2022.0,2022.0,CHI
2026,CHI,DB,CB,,ACT,Coby Bryant,Coby,Bryant,1999-03-29,73,193,Cincinnati,00-0038136,4239094.0,e3de03f1-d749-4232-bf98-5ab9ba36df65,34065.0,16070.0,55088.0,BryaCo01,23423.0,8293.0,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dx8iy9fohocha1eh4k58",BRY315524,54574.0,32004252-5931-5524-34ba-e97d65e0393c,2022.0,2022.0,SEA
2026,MIA,LB,LB,,ACT,David Ojabo,David,Ojabo,2000-05-17,76,252,Michigan,00-0038142,4426507.0,6f19e499-48e5-495d-b889-523fbba45608,34000.0,15927.0,101420.0,OjabDa00,23369.0,8287.0,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/zhwq0frk3h6ni3uw4btp",OJA415291,54510.0,32004f4a-4141-5291-9c6d-849217a312b3,2022.0,2022.0,BAL
2026,DAL,DL,DE,96.0,ACT,Adedayo Odeleye,Adedayo,Odeleye,1997-10-17,77,271,,00-0038144,,,,,,,,,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fjokixutm5lzr6qqed8c",ODE237549,55066.0,32004f44-4523-7549-5550-3dcc973b376e,2022.0,2022.0,
2026,GB,K,K,35.0,ACT,Lucas Havrisik,Lucas,Havrisik,1999-09-29,74,185,Arizona,00-0038152,4245661.0,acb45400-339b-11ed-bc62-03fa2e99e805,34720.0,16646.0,57498.0,HavrLu00,24079.0,8932.0,4.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dpkfsna78iqtafg1fpdm",HAV723174,55323.0,32004841-5672-3174-6505-258ec1bbb3f0,2022.0,2022.0,
2026,NYJ,OL,OL,60.0,ACT,Kohl Levao,Kohl,Levao,1998-02-21,78,350,Hawaii; City College (SF),00-0038194,,,,,,,,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lmkdxytvm3vlhuhvvbkl",LEV186880,54743.0,32004c45-5618-6880-4209-523fd0308281,2024.0,2024.0,
2026,NYJ,OL,OL,,ACT,Liam Fornadel,Liam,Fornadel,1999-06-17,76,312,James Madison,00-0038223,,,,,,,,,2.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/byl2u8acwyupfvutbjqq",FOR471918,55579.0,3200464f-5247-1918-c62d-8ebfc876a1e7,2024.0,2024.0,
2026,NO,OL,OL,69.0,ACT,Barry Wesley,Barry,Wesley,1999-07-14,79,310,Colorado State,00-0038304,,,,,,,,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/wicsjgiie6fenbirjb20",WES031024,55784.0,32005745-5303-1024-6861-4860a031f6d0,2023.0,2023.0,
2026,DAL,DB,DB,31.0,ACT,Josh Butler,Josh,Butler,1996-11-25,72,182,Michigan State,00-0038348,3929814.0,804bd6a0-2c00-11ee-b1fc-571fc9ac66e0,,17650.0,35097.0,ButlJo00,24904.0,11535.0,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/lh97aijlwjieh7u2sccv",BUL726629,54239.0,32004255-4c72-6629-960c-8e55d85e88e9,2023.0,2023.0,
2026,LA,WR,WR,19.0,ACT,Xavier Smith,Xavier,Smith,1997-09-21,69,176,Florida A&M,00-0038359,4386544.0,98b88de0-e8e5-11ed-ad77-290d92d9e505,40399.0,17467.0,102585.0,SmitXa00,24743.0,11168.0,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fk4gtziqefw5etqfylbe",SMI826503,56130.0,3200534d-4982-6503-a392-dc0478d8bcb3,2023.0,2023.0,
2026,LV,LS,LS,47.0,ACT,Alex Ward,Alex,Ward,1999-04-21,76,240,UCF,00-0038360,,,,,,,,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bck0h02cdfjklvhxe9vq",WAR059977,56131.0,32005741-5205-9977-2f78-00ad5bad8dbf,2023.0,2023.0,
2026,LA,DB,SAF,34.0,ACT,Tanner Ingle,Tanner,Ingle,1999-10-29,68,195,N.C. State,00-0038366,4361651.0,,,17474.0,76667.0,InglTa00,,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/vzeuylllstdp5udwxgzq",ING207645,56139.0,3200494e-4720-7645-a7b3-d703f411070c,2023.0,2023.0,
2026,WAS,OL,OT,,ACT,Malaesala Aumavae-Laulu,Malaesala,Aumavae-Laulu,1999-05-25,77,344,Oregon; Navarro,00-0038382,,,,,,,,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/civ7avfhqafjzhdghtae",AUM070576,56064.0,32004155-4d07-0576-495f-c4b196f1bccb,2023.0,2023.0,BAL
2026,BAL,OL,G,72.0,ACT,Andrew Vorhees,Andrew,Vorhees,1999-01-21,78,320,USC,00-0038383,,,,,,,,,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/nbfqkv3mynu7fgmrt7fc",VOR148318,56094.0,3200564f-5214-8318-1d8d-426c413b6104,2023.0,2023.0,BAL
2026,PHI,DL,DT,98.0,ACT,Jalen Carter,Jalen,Carter,2001-04-04,75,314,Georgia,00-0038386,4685759.0,1c443cd8-b9ad-4676-9a8e-8cee52b07637,40035.0,16865.0,124019.0,CartJa05,24114.0,10888.0,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/dxkrjv1ihimkwj9xahsz",CAR656628,55873.0,32004341-5265-6628-f264-d042e762bc39,2023.0,2023.0,PHI
2026,IND,DL,DE,,ACT,Colby Wooden,Colby,Wooden,2000-12-21,76,273,Auburn,00-0038387,4567224.0,1a7b6176-ef99-4566-a38c-14abe051b899,40132.0,17180.0,98312.0,WoodCo01,24101.0,10952.0,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/fwupcm9mwqoufrt6sz2z",WOO268652,55981.0,3200574f-4f26-8652-9840-d4ab2bec1889,2023.0,2023.0,GB
2026,WAS,DB,CB,,ACT,Darius Rush,Darius,Rush,2000-02-22,74,198,South Carolina,00-0038388,4362858.0,254842eb-c5ad-4e57-8679-3df5a674a14e,40170.0,16960.0,84416.0,RushDa00,24246.0,10990.0,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/ycmbuhp7r224vf220r0t",RUS057910,56003.0,32005255-5305-7910-a1a9-d9de1ee2cde8,2023.0,2023.0,IND
2026,DAL,RB,RB,30.0,ACT,Israel Abanikanda,Israel,Abanikanda,2002-10-05,70,216,Pittsburgh,00-0038389,4429202.0,07802728-2d68-4aac-8e1f-ee306977495d,40165.0,16735.0,122999.0,AbanIs00,24178.0,9227.0,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/uegr8w0frbrrqmlalg48",ABA159567,56008.0,32004142-4115-9567-2e24-0eab29f6a4b9,2023.0,2023.0,NYJ
2026,CHI,LB,LB,44.0,ACT,Noah Sewell,Noah,Sewell,2002-04-26,73,246,Oregon,00-0038390,4430822.0,3008a8a1-5943-47ff-81ef-1b3367bbbecd,40172.0,16756.0,131722.0,SeweNo00,24131.0,10984.0,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/sw5wea1zlc1drxoisej0",SEW459337,56013.0,32005345-5745-9337-b3d8-84063b8930fa,2023.0,2023.0,CHI
2026,CIN,QB,QB,4.0,ACT,Sean Clifford,Sean,Clifford,1998-07-14,74,217,Penn State,00-0038391,4259592.0,332b31ed-37a0-4172-acde-f7377c5bdff1,40173.0,17061.0,51708.0,ClifSe00,24476.0,10983.0,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/aox0jnclewicjmdydbmq",CLI043683,56014.0,3200434c-4904-3683-3aeb-c3acefbb5fe0,2023.0,2023.0,GB
2026,IND,DB,SAF,32.0,ACT,Daniel Scott,Daniel,Scott,1998-10-26,73,208,California,00-0038392,4242415.0,facf38e6-6cb0-4ce4-b1b8-992f388023ad,40205.0,17108.0,60640.0,ScotDa03,24229.0,10975.0,3.0,"https://static.www.nfl.com/image/upload/f_auto,q_auto/league/bulecjnldnf3tgw1f1bq",SCO224944,56023.0,32005343-4f22-4944-aef6-753f2a1cb878,2023.0,2023.0,IND
